"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"26281","77010","2021",11,11,0,267590.9,2531.455,110.4545
"26282","77011","2021",11,10,1,240868.2,2077.455,127.3636
"26283","77012","2021",4,4,0,107750,1625.25,63.75
"26284","77013","2021",4,4,0,248522.5,2517.75,101.5
"26285","77014","2021",256,54,202,214448.9,3010.453,69.70703
"26286","77015","2021",1,1,0,175000,1902,92
"26287","77016","2021",18,18,0,146455.6,1736.278,87.83333
"26288","77018","2021",102,49,53,342984.6,4269.431,81.86275
"26289","77019","2021",8,8,0,193375,1690.75,120
"26290","77020","2021",18,18,0,241033.5,1934.444,122.7778
"26291","77021","2021",5,5,0,174920,1418.8,121.4
"26292","77022","2021",33,30,3,774598.2,4385.545,180.4242
"26293","77023","2021",2,2,0,334125,3548,95
"26294","77024","2021",1,1,0,367000,3058,120
"26295","77025","2021",23,23,0,158337.4,1357.652,120.9565
"26296","77026","2021",5,5,0,156800,1248.6,130.2
"26297","77027","2021",27,26,1,134004.1,1269.704,103.7037
"26298","77029","2021",5,5,0,306006,3191.2,112.4
"26299","77030","2021",21,21,0,172756.9,1651.619,114.8571
"26300","77031","2021",17,17,0,352941.8,2755.235,130.2941
"26301","77032","2021",13,13,0,178978.5,1733.154,114.5385
"26302","77033","2021",2,2,0,3e+05,1813.5,172
"26303","77034","2021",17,16,1,268813.8,2464.882,113.3529
"26304","77035","2021",17,17,0,159772.9,1479.412,112.2353
"26305","77036","2021",3,3,0,154000,1577.333,101
"26306","77037","2021",81,73,8,434502.2,4266.333,106.8148
"26307","77038","2021",4,4,0,269635,4256,70
"26308","77039","2021",16,16,0,366421.9,3524,118.1875
"26309","77040","2021",34,32,2,326889,2973.706,115.5294
"26310","77041","2021",8,8,0,253125,2540,106.5
"26311","77042","2021",58,56,2,260042.3,2585.034,103.7414
"26312","77043","2021",7,7,0,263542.9,1911.571,151.4286
"26313","77044","2021",10,9,1,213800,2488.3,87.7
"26314","77045","2021",13,13,0,177946.2,1599.692,113.6154
"26315","77046","2021",9,9,0,248166.7,2102,122.4444
"26316","77047","2021",19,17,2,341121.1,3309.526,105.5789
"26317","77048","2021",42,40,2,422601.4,3468.857,121.9286
"26318","77049","2021",7,7,0,351642.9,3190.714,125.2857
"26319","77050","2021",11,11,0,148818.2,1494.909,103.4545
"26320","77051","2021",35,30,5,147054.3,1654.857,97.14286
"26321","77052","2021",12,12,0,242395.8,2692.583,95.5
"26322","77053","2021",391,125,266,236019.1,3559.867,68.59847
"26323","77054","2021",17,17,0,201323.5,2186.176,96.29412
"26324","77055","2021",79,25,54,236504.9,3255.696,72
"26325","77056","2021",3,3,0,254146,2146.333,130.6667
"26326","77057","2021",7,7,0,176252.9,1848.429,88.71429
"26327","77058","2021",446,105,341,301019.8,4313.904,72.07623
"26328","77059","2021",13,11,2,550585,4201.308,136.5385
"26329","77060","2021",21,20,1,228435.7,1972.762,115.381
"26330","77061","2021",35,29,6,180998.6,2082.686,90.91429
"26331","77062","2021",4,4,0,281025,3582,78.75
"26332","77063","2021",23,22,1,239883.9,2687.652,93.82609
"26333","77065","2021",21,20,1,388446.8,3543.286,125.3333
"26334","77066","2021",4,4,0,139625,1524.25,98.5
"26335","77067","2021",154,124,30,273093.1,3095.922,91.29221
"26336","77068","2021",6,6,0,220916.7,1726.667,132.5
"26337","77069","2021",36,34,2,312763.1,2941,109.3056
"26338","77070","2021",17,17,0,191501.2,2079.706,90.64706
"26339","77071","2021",16,16,0,214025,2067.438,109.5625
"26340","77072","2021",9,9,0,162288.9,1646.556,99.22222
"26341","77073","2021",9,9,0,231172.2,1811,126.2222
"26342","77075","2021",20,15,5,238775,3875.75,72.05
"26343","77076","2021",11,11,0,190590.9,1819,104.1818
"26344","77077","2021",15,15,0,232605.9,2515.867,96.06667
"26345","77078","2021",29,29,0,231319.3,2660.655,94.03448
"26346","77079","2021",97,73,24,192517.2,2390.175,81.83505
"26347","77080","2021",1,1,0,224500,1754,128
"26348","77081","2021",10,7,3,237450,3064.9,76.2
"26349","77082","2021",18,15,3,260948.1,2769.833,112
"26350","77083","2021",258,100,158,296191.4,3839.857,79.74031
"26351","77084","2021",21,20,1,264923.4,2559.571,104.619
"26352","77085","2021",68,30,38,311531.7,3798.029,83.92647
"26353","77086","2021",22,22,0,251059.5,2482.318,108.3636
"26354","77087","2021",6,4,2,239833.3,2861.5,85.16667
"26355","77088","2021",31,26,5,240133.5,2202.839,109.3871
"26356","77089","2021",12,12,0,196708.3,2013.833,100.25
"26357","77090","2021",2,2,0,134000,2180,71.5
"26358","77091","2021",4,4,0,291247.5,3238.75,94.25
"26359","77093","2021",10,10,0,195165,1861.5,114.2
"26360","77094","2021",4,2,2,272575,2484.5,118
"26361","77095","2021",26,20,6,292296.7,3354.385,89
"26362","77096","2021",50,45,5,349171.8,3483.1,103.16
"26363","77097","2021",5,5,0,191780,1773.2,109.8
"26364","77098","2021",7,7,0,200628.6,1892,108.7143
"26365","77099","2021",63,54,9,161296,1855.46,92.92063
"26366","77100","2021",78,72,6,223454.6,2757.872,83.84615
"26367","77101","2021",16,16,0,201427.4,1787.125,115.8125
"26368","77102","2021",1,1,0,285000,2850,100
"26369","77103","2021",6,6,0,241000,3034.167,85
"26370","77104","2021",9,8,1,292583.8,3064.778,103.4444
"26371","77106","2021",18,18,0,186159.7,1737.722,114.3889
"26372","77107","2021",56,39,17,250707.1,2692.054,95.73214
"26373","77108","2021",828,342,486,259020.8,3703.57,73.07246
"26374","77109","2021",27,27,0,207121.1,2008.074,109
"26375","77110","2021",4,4,0,182750,1829.75,92.75
"26376","77111","2021",124,34,90,336890.7,4465.944,77.71774
"26377","77112","2021",8,8,0,273062.5,1971.375,136
"26378","77113","2021",15,15,0,226341.1,2327.467,105.3333
"26379","77114","2021",70,55,15,356737.3,3548.186,105.3714
"26380","77115","2021",15,15,0,216024.7,1808.2,124.2
"26381","77116","2021",22,22,0,238453.3,2230.409,114.6364
"26382","77117","2021",24,19,5,146506.2,1666.375,93.375
"26383","77118","2021",219,129,90,289450.2,3618.361,83.9726
"26384","77119","2021",7,7,0,374134.3,2903.143,118
"26385","77120","2021",11,11,0,214854.5,1962.909,114.8182
"26386","77121","2021",36,24,12,362603.7,4236.194,87.5
"26387","77122","2021",350,199,151,237273,3041.011,81.06
"26388","77123","2021",7,5,2,261921.4,2790.714,95.42857
"26389","77124","2021",25,25,0,452349.9,3495.56,135
"26390","77125","2021",27,25,2,326194.1,3489.185,95.22222
"26391","77126","2021",35,33,2,230018.6,2766,85.51429
"26392","77127","2021",32,16,16,234318.9,3065.125,77.96875
"26393","77128","2021",42,35,7,323930.6,3182.262,106.6905
"26394","77129","2021",8,8,0,176000,1875,90.25
"26395","77130","2021",10,10,0,282156.5,2712,107.3
"26396","77131","2021",222,111,111,195318,2651.856,77.73423
"26397","77132","2021",36,30,6,348866.2,3708.389,97.88889
"26398","77133","2021",4,4,0,161000,1748,94.5
"26399","77134","2021",1,1,0,83000,1317,63
"26400","77135","2021",23,22,1,252492.1,2579.652,101.3478
"26401","77136","2021",4,4,0,279595,2387.75,113.5
"26402","77137","2021",7,7,0,161857.1,1600.429,102.5714
"26403","77138","2021",8,8,0,235000,2972.875,87.125
"26404","77139","2021",98,83,15,313157.1,3574.143,91.86735
"26405","77140","2021",5,5,0,256000,2051.4,127.6
"26406","77141","2021",20,15,5,310890.9,3285.6,92.7
"26407","77142","2021",86,68,18,296543.7,3072.07,101.3605
"26408","77143","2021",68,50,18,243766.6,3036.882,81.63235
"26409","77144","2021",4,4,0,355650,2564.5,139.5
"26410","77145","2021",9,9,0,283038.9,2800.556,108.7778
"26411","77146","2021",29,24,5,364516.6,4216.793,88.93103
"26412","77147","2021",16,16,0,176000.9,1853.812,107.4375
"26413","77148","2021",25,21,4,216056,2266.2,95.52
"26414","77150","2021",10,10,0,244984.5,2660,95.8
"26415","77151","2021",5,5,0,186200,1978,95.6
"26416","77152","2021",294,135,159,196391.3,2803.639,72.56803
"26417","77153","2021",191,108,83,244368.6,3308.199,76.35079
"26418","77154","2021",29,29,0,324701,3085.172,110.5172
"26419","77155","2021",54,46,8,326348.1,3698.463,90.81481
"26420","77156","2021",18,18,0,200816.7,2279.333,91.83333
"26421","77157","2021",10,9,1,196100,2333.6,99.5
"26422","77158","2021",8,8,0,168537.5,1461.5,117.625
"26423","77159","2021",48,46,2,170443.8,1907,94.625
"26424","77161","2021",18,18,0,277679.3,2475.222,126.7222
"26425","77162","2021",22,20,2,182473,1740.364,106
"26426","77163","2021",3,3,0,309566.7,3338.667,96.66667
"26427","77164","2021",10,10,0,236535,2609.2,96.7
"26428","77165","2021",14,14,0,262012.5,2699.786,100.6429
"26429","77167","2021",5,5,0,149920,1649.4,92.6
"26430","77168","2021",38,35,3,177798.9,1724.737,104.2632
"26431","77169","2021",109,49,60,297402.1,3731,82.57798
"26432","77171","2021",117,71,46,252516.8,3787.838,71.24786
"26433","77172","2021",18,18,0,255350,2587.778,103.4444
"26434","77173","2021",20,20,0,211077.5,2682.7,86.45
"26435","77174","2021",12,12,0,160006.1,1666.75,99
"26436","77175","2021",48,44,4,345153.6,3283.333,108.9792
"26437","77176","2021",60,53,7,240308.5,2512.467,101.25
"26438","77177","2021",16,12,4,327900,3512.125,97.0625
"26439","77178","2021",10,10,0,225647,2349.5,103.4
"26440","77179","2021",10,10,0,278252,3422.3,92.9
"26441","77180","2021",8,8,0,481819.2,3094,161.5
"26442","77181","2021",68,36,32,340071.9,4459.456,82.05882
"26443","77182","2021",85,54,31,135376.4,1786.176,78.51765
"26444","77183","2021",195,121,74,185823.7,2450.944,80.62564
"26445","77184","2021",8,8,0,213525,2719.5,79
"26446","77185","2021",10,10,0,529460,5537.1,127
"26447","77186","2021",304,75,229,357748.7,4669.02,75.72368
"26448","77187","2021",13,13,0,147307.7,1798.538,89.61538
"26449","77188","2021",24,22,2,401712.5,3329.5,124.125
"26450","77190","2021",3,3,0,170000,1460.333,113
"26451","77191","2021",20,19,1,222063.5,2448.35,101.5
"26452","77192","2021",93,60,33,242659.1,3032.667,81.82796
"26453","77193","2021",3,3,0,396066.7,3387.333,120
"26454","77194","2021",4,4,0,189125,1940.25,99
"26455","77195","2021",11,10,1,274100,2675.545,109.4545
"26456","77196","2021",13,12,1,362510.2,3529.923,102.3846
"26457","77197","2021",5,5,0,275580,1831,155.8
"26458","77198","2021",5,5,0,281093.4,2436.2,116.4
"26459","77199","2021",17,17,0,268383.8,2807.059,103.5294
"26460","77200","2021",2,2,0,280500,2923,97
"26461","77201","2021",12,12,0,251318.3,2691.833,101.6667
"26462","77202","2021",9,9,0,222527.8,2515.889,89.66667
"26463","77203","2021",31,30,1,348116.6,3197.323,112.3871
"26464","77204","2021",6,6,0,220995.3,1679.667,141.3333
"26465","77205","2021",2,2,0,249475,2796,94
"26466","77206","2021",2,2,0,536900,3163.5,168
"26467","77207","2021",6,6,0,167754.3,1251.333,130.6667
"26468","77208","2021",16,14,2,154493.8,1570.75,102
"26469","77209","2021",16,11,5,447071.9,3568.562,127.8125
"26470","77210","2021",40,40,0,241688,2656.375,98.8
"26471","77211","2021",15,15,0,210133.3,2148.2,101.7333
"26472","77212","2021",7,7,0,144578.6,2150.286,67
"26473","77214","2021",13,9,4,372382.8,3643.231,104.3846
"26474","77215","2021",118,77,41,285848.6,3724.136,82.9661
"26475","77216","2021",26,26,0,250915.3,2599.269,100.0769
"26476","77217","2021",40,34,6,333891.3,3604.5,99
"26477","77218","2021",5,5,0,146970,2248.8,78
"26478","77219","2021",52,52,0,297373.6,3022.154,104.8077
"26479","77220","2021",5,5,0,226700,1437,163
"26480","77221","2021",19,14,5,494120.3,4226,120.3684
"26481","77222","2021",99,66,33,234739,3008.939,80.63636
"26482","77223","2021",9,9,0,189380,1729.333,109.5556
"26483","77224","2021",2,2,0,380495,3154.5,119.5
"26484","77225","2021",2,2,0,515000,3440.5,151.5
"26485","77226","2021",43,39,4,301401.2,3539.395,90.18605
"26486","77227","2021",15,15,0,172483.3,1621.667,107.3333
"26487","77228","2021",7,7,0,283885.7,2037.429,140.4286
"26488","77229","2021",29,20,9,291745.2,3161.483,95.41379
"26489","77230","2021",6,6,0,176041.7,1989,92.16667
"26490","77231","2021",11,11,0,270132.1,2421.455,119.0909
"26491","77232","2021",25,17,8,283914.2,3226.56,91.24
"26492","77233","2021",13,13,0,297586.8,2909.462,103.6923
"26493","77234","2021",9,9,0,374120.2,3492.111,118.3333
"26494","77235","2021",13,13,0,212288.5,2089.308,108.6154
"26495","77236","2021",9,9,0,172366.7,1902.111,94.77778
"26496","77237","2021",8,7,1,308536.2,3731.375,81.875
"26497","77238","2021",62,52,10,199793.1,2413.919,90.85484
"26498","77239","2021",35,20,15,194636.7,2412.514,88.62857
"26499","77240","2021",47,43,4,179821.3,1959.255,103.5745
"26500","77241","2021",24,22,2,295480.4,3044,97.75
"26501","77242","2021",15,15,0,153593.3,1719.6,93.33333
"26502","77243","2021",354,129,225,264756.4,3883.116,69.62147
"26503","77244","2021",15,14,1,255557.7,2968.133,90.53333
"26504","77245","2021",6,6,0,207533.3,1948.333,108.5
"26505","77246","2021",11,11,0,202366.8,1690.909,126.2727
"26506","77247","2021",14,14,0,178357.1,1802.5,107.7857
"26507","77248","2021",15,15,0,379455.6,3019.2,123.8667
"26508","77249","2021",128,121,7,400160.8,3655.273,110.3047
"26509","77250","2021",2,2,0,408950,2158.5,192
"26510","77251","2021",192,82,110,238516.1,3332.448,73.35417
"26511","77252","2021",12,12,0,358816.7,3144.667,126.6667
"26512","77253","2021",4,4,0,403250,2557,182
"26513","77254","2021",25,23,2,313862.4,2802.2,121.44
"26514","77255","2021",27,25,2,297544.6,2989.519,101.9259
"26515","77256","2021",2,2,0,182195,1403.5,131
"26516","77257","2021",39,25,14,174380,2287.462,81.28205
"26517","77258","2021",161,29,132,224920.9,3326.168,70.3913
"26518","77259","2021",49,24,25,217825.4,3413.041,69.32653
"26519","77260","2021",13,11,2,170707.7,1967.692,94.46154
"26520","77261","2021",19,19,0,211394.7,1857.895,118.1053
"26521","77262","2021",12,12,0,151991.7,1307.75,127.1667
"26522","77263","2021",7,7,0,228857.1,1978.286,120.1429
"26523","77264","2021",29,26,3,310097.2,2607.552,127.5862
"26524","77265","2021",13,11,2,166996.9,1990.769,85.61538
"26525","77266","2021",8,8,0,228959.4,2646.25,90.25
"26526","77267","2021",8,8,0,160637.5,1803.375,92
"26527","77268","2021",139,61,78,367847.2,4583.022,83.82734
"26528","77269","2021",33,30,3,269104.3,2685.697,113.2121
"26529","77270","2021",15,15,0,284636,2821.4,102.2667
"26530","77271","2021",6,6,0,217166.7,1955.667,113.5
"26531","77272","2021",14,12,2,208639.3,2106.143,106.7143
"26532","77273","2021",7,7,0,332162.9,2977.429,114.7143
"26533","77274","2021",10,8,2,230487.1,2591.3,93
"26534","77275","2021",2,2,0,269050.5,2329,116.5
"26535","77276","2021",47,36,11,287873.9,3305.957,92.08511
"26536","77277","2021",33,31,2,302766.7,3105,102.6667
"26537","77278","2021",5,5,0,289720,2730.4,109.6
"26538","77279","2021",22,20,2,172936.4,2002.682,88.27273
"26539","77280","2021",18,18,0,209060.6,2677.111,85.38889
"26540","77281","2021",16,15,1,294116.9,2476.062,121.8125
"26541","77282","2021",3,3,0,241000,3478,76.33333
"26542","77283","2021",13,13,0,176046.1,1818.385,99.23077
"26543","77284","2021",747,165,582,197202.8,3069.839,67.95448
"26544","77285","2021",232,81,151,173364,2157.845,80.54741
"26545","77286","2021",2,2,0,164750,1684.5,99.5
"26546","77287","2021",13,13,0,170629.2,1938.538,94.23077
"26547","77288","2021",657,138,519,158310.4,2769.633,60.4688
"26548","77289","2021",4,4,0,159151,1396,130
"26549","77290","2021",17,17,0,232088.2,2296.529,107.8824
"26550","77291","2021",3,3,0,193533.3,2386.333,83.66667
"26551","77292","2021",13,10,3,260417.9,3405.692,81.53846
"26552","77293","2021",23,23,0,177298.5,2219.174,83.34783
"26553","77294","2021",225,174,51,258272.1,3525.089,78.05333
"26554","77295","2021",26,26,0,303953.5,3261.385,103.6154
"26555","77296","2021",239,127,112,237427.3,3041.665,79.95397
"26556","77297","2021",5,5,0,247882,1840,134
"26557","77298","2021",6,6,0,195500,2164.833,91.5
"26558","77300","2021",7,7,0,247905.7,2063.286,118.1429
"26559","77301","2021",6,6,0,151141.8,1425.333,110.5
"26560","77302","2021",36,35,1,267033,2404.056,115.6111
"26561","77303","2021",1,1,0,180000,1538,117
"26562","77304","2021",1,1,0,178500,3500,51
"26563","77305","2021",210,90,120,139203.4,2124.114,69.00952
"26564","77306","2021",5,5,0,262000,2679.2,96
"26565","77307","2021",273,57,216,281767.7,4423.828,66.51648
"26566","77308","2021",21,21,0,292329.1,2699.667,118.4286
"26567","77309","2021",25,23,2,238802.3,3205.04,79.64
"26568","77310","2021",7,7,0,150428.6,1730.143,90.42857
"26569","77311","2021",22,22,0,205523.2,1686.318,135.2273
"26570","77312","2021",82,75,7,338939.6,3628.524,97.5122
"26571","77313","2021",3,3,0,274000,2362.667,117.3333
"26572","77314","2021",4,4,0,187525,1309.75,139.25
"26573","77315","2021",64,54,10,330692.3,3725.719,92.64062
"26574","77316","2021",221,182,39,248100.8,2944.086,89.33032
"26575","77317","2021",61,52,9,234735.3,2712.754,90.80328
"26576","77318","2021",29,23,6,268615.3,3043.138,92.34483
"26577","77319","2021",1,1,0,245000,2882,85
"26578","77320","2021",97,89,8,245222.6,2582.866,98.14433
"26579","77321","2021",13,11,2,160561.5,1847.769,91.07692
"26580","77322","2021",39,35,4,286631.3,3277.359,90.35897
"26581","77323","2021",22,13,9,272680.2,3272.455,86.36364
"26582","77325","2021",5,5,0,176300,1706.2,107.4
"26583","77326","2021",51,37,14,261337.8,3182.314,84.47059
"26584","77327","2021",94,68,26,181915.5,2401.66,79.57447
"26585","77328","2021",6,6,0,240283.3,2561.5,97.33333
"26586","77329","2021",6,6,0,215141.7,1910,119.3333
"26587","77330","2021",95,75,20,251718.1,2940.253,90.28421
"26588","77331","2021",13,11,2,191115.4,1989.077,97.53846
"26589","77332","2021",2,1,1,225000,3054.5,74
"26590","77333","2021",169,119,50,185253.7,2350.485,82.07692
"26591","77335","2021",28,24,4,306770,3163.857,99.78571
"26592","77336","2021",17,9,8,230006.5,3117.235,75.23529
"26593","77337","2021",139,38,101,243145.5,3320.576,75.65468
"26594","77338","2021",6,6,0,204116.7,1685.167,123.6667
"26595","77339","2021",52,50,2,424324.4,2939,143.0385
"26596","77340","2021",15,15,0,260299.7,3037.333,97.13333
"26597","77341","2021",10,10,0,153570,1481.5,100.2
"26598","77342","2021",1,1,0,274000,1405,195
"26599","77343","2021",11,11,0,182272.7,1935.455,93.09091
"26600","77344","2021",29,28,1,330387.2,2974.517,115.1379
"26601","77345","2021",21,21,0,235980.5,2135.381,112.4762
"26602","77347","2021",12,12,0,178416.7,2119.333,86.75
"26603","77348","2021",4,4,0,281750,2149.75,133
"26604","77349","2021",111,91,20,287166.5,3233.324,92.64865
"26605","77350","2021",295,190,105,340256.9,3921.966,89.69492
"26606","77352","2021",36,34,2,300442.4,2880.667,108.25
"26607","77353","2021",6,6,0,240049.2,1904.667,138.1667
"26608","77354","2021",14,14,0,260621.6,2899.286,95.28571
"26609","77355","2021",5,5,0,173000,2094.8,84.6
"26610","77356","2021",1,1,0,189000,2520,75
"26611","77357","2021",21,21,0,289476.2,2361,124.5238
"26612","77358","2021",21,21,0,312620.5,2910.143,113.8571
"26613","77359","2021",32,30,2,332809.2,3433.281,102.4688
"26614","77360","2021",4,4,0,302250,3071,101.75
"26615","77361","2021",9,9,0,236557.2,2705.444,93.11111
"26616","77363","2021",42,22,20,264761.6,3495.643,77.83333
"26617","77364","2021",5,5,0,276400,2511.2,115.6
"26618","77365","2021",5,5,0,266470,2421.4,113.2
"26619","77366","2021",2,2,0,301250,2342,130
"26620","77367","2021",5,5,0,233200,1516.6,174.6
"26621","77368","2021",4,4,0,195525,1952.25,98.75
"26622","77369","2021",9,9,0,303811.6,2843,112.4444
"26623","77370","2021",18,17,1,268686.1,2720.389,112.1111
"26624","77371","2021",52,48,4,240307.3,2487.692,100.1154
"26625","77372","2021",40,22,18,392302.6,4161.275,102.975
"26626","77373","2021",488,259,229,288253,4006.779,75.2623
"26627","77374","2021",51,37,14,286032.5,3543.333,83.66667
"26628","77376","2021",17,17,0,306804.2,3329.235,100.7059
"26629","77377","2021",48,38,10,281796.9,3422.583,87.4375
"26630","77378","2021",59,36,23,261184.3,3031.102,89.81356
"26631","77379","2021",170,80,90,165069.4,2336.959,78.88235
"26632","77380","2021",4,4,0,274725,2506,128
"26633","77381","2021",9,9,0,234972.2,2422.889,101.3333
"26634","77382","2021",97,81,16,280856.2,3149.33,97.20619
"26635","77383","2021",14,14,0,247957.1,2189.714,131.5
"26636","77384","2021",14,14,0,227737.1,3766.071,69.5
"26637","77385","2021",45,43,2,201626.2,2252.533,92.62222
"26638","77386","2021",8,8,0,272725.4,2552.875,116.5
"26639","77387","2021",12,12,0,207770.8,1811.917,120
"26640","77388","2021",16,16,0,196187.5,2507.812,95.5
"26641","77389","2021",51,25,26,249917.3,2887.451,87.21569
"26642","77390","2021",270,170,100,276610.5,3447.711,82.57407
"26643","77391","2021",6,6,0,195616.7,2290.5,87.66667
"26644","77392","2021",8,8,0,276062.5,3107.625,88.625
"26645","77393","2021",36,33,3,266445.6,2831,98.05556
"26646","77394","2021",18,17,1,322619.4,3031.611,108.1111
"26647","77395","2021",5,5,0,197289.6,1773.6,99.8
"26648","77396","2021",3,3,0,243333.3,1499,183.3333
"26649","77397","2021",38,36,2,195221.1,2448.605,85.86842
"26650","77398","2021",21,21,0,177039,1889.048,105.7619
"26651","77400","2021",41,38,3,275925.4,2546.098,111.6585
"26652","77401","2021",15,15,0,181886.7,2192.6,83.6
"26653","77402","2021",7,7,0,201928.6,2063.714,95.42857
"26654","77403","2021",9,9,0,295115.2,2158.222,143.1111
"26655","77404","2021",21,18,3,167357.1,2076.476,90.47619
"26656","77405","2021",43,43,0,204735.6,2004.093,108.7674
"26657","77406","2021",20,20,0,225117.5,2149.8,109.45
"26658","77407","2021",243,141,102,262975.6,3007.185,89.35802
"26659","77408","2021",6,6,0,307308.3,2925,107.3333
"26660","77409","2021",22,22,0,203839.7,1998.409,104.2273
"26661","77410","2021",8,7,1,321500,3040.375,112.75
"26662","77411","2021",8,8,0,256787.5,1920.75,127.125
"26663","77412","2021",13,13,0,385876.9,2992.692,138.2308
"26664","77413","2021",49,43,6,339646,3717.429,96.32653
"26665","77414","2021",5,5,0,165000,1843.4,104.6
"26666","77415","2021",25,25,0,227898.6,2766.92,90.48
"26667","77416","2021",5,5,0,220750,2138.2,113
"26668","77417","2021",4,4,0,221250,1540.25,149.75
"26669","77418","2021",15,15,0,172158,1541.667,108.6
"26670","77419","2021",71,51,20,198896.7,2437.479,85.92958
"26671","77420","2021",55,43,12,250163.5,3078.8,84.72727
"26672","77421","2021",6,6,0,163916.7,1563.5,113.1667
"26673","77423","2021",13,13,0,210447.7,1979.692,113.3846
"26674","77424","2021",9,9,0,195290,1770.889,111.5556
"26675","77425","2021",15,15,0,485484.7,3294.4,162.2667
"26676","77426","2021",10,10,0,257215,2446.4,103.8
"26677","77427","2021",7,7,0,341571.4,3057.571,110.7143
"26678","77428","2021",10,10,0,236265,2949.6,79.9
"26679","77429","2021",5,5,0,173700,2184.4,86.8
"26680","77430","2021",89,81,8,293746.2,2963.528,102.5281
"26681","77431","2021",94,81,13,200650.4,2187.723,91.7766
"26682","77432","2021",13,13,0,211192.3,1947.615,116.6154
"26683","77433","2021",45,42,3,265424.2,2657.911,104.5778
"26684","77434","2021",9,9,0,139166.7,1684.444,88.77778
"26685","77435","2021",20,20,0,404353.4,3288.05,133.65
"26686","77436","2021",24,23,1,214312.7,1984.292,113.2917
"26687","77437","2021",46,38,8,299952.1,3042.674,91.43478
"26688","77438","2021",95,61,34,339589.3,4010.874,87.46316
"26689","77439","2021",12,12,0,354530.8,2568.333,117.6667
"26690","77440","2021",25,24,1,217219.4,2385.72,95.72
"26691","77441","2021",36,34,2,417237.2,3543.5,123.5556
"26692","77442","2021",24,18,6,312522.9,3473.25,95.58333
"26693","77443","2021",5,5,0,313000,3120.2,104
"26694","77444","2021",9,9,0,143445.6,1510,96.88889
"26695","77445","2021",361,198,163,227059.4,2754.108,83.91136
"26696","77446","2021",12,12,0,200633.3,1946.833,107.8333
"26697","77447","2021",29,27,2,369065,3069.345,128.5517
"26698","77448","2021",8,7,1,218312.5,2475.75,89
"26699","77449","2021",123,25,98,301622.4,4651.171,67.43902
"26700","77450","2021",57,50,7,411026.2,3820.965,116.193
"26701","77451","2021",16,16,0,216008.2,2766.812,91.75
"26702","77453","2021",13,12,1,318073.9,3395.077,104
"26703","77454","2021",5,5,0,254000,1986.2,135
"26704","77455","2021",30,24,6,287101.3,2893.367,100.4
"26705","77456","2021",16,16,0,176340,1905.062,98.25
"26706","77457","2021",29,21,8,261401.9,3053.414,90.55172
"26707","77458","2021",82,74,8,172780.1,1938.427,92.07317
"26708","77459","2021",16,16,0,153737.5,1545.875,102.3125
"26709","77460","2021",2,2,0,193500,1915,100.5
"26710","77461","2021",3,3,0,133000,1177.333,93.33333
"26711","77462","2021",14,7,7,173142.9,2843.714,63.64286
"26712","77463","2021",66,64,2,321050.9,3273.985,101.3333
"26713","77464","2021",150,81,69,264029.7,3760.833,74.76667
"26714","77465","2021",8,8,0,179175,1838.75,99.5
"26715","77466","2021",10,10,0,323600,3686.5,99
"26716","77467","2021",4,4,0,186182.5,1989.75,102.75
"26717","77468","2021",277,70,207,238895.4,3480.863,72.66787
"26718","77469","2021",15,14,1,315816.7,2330.333,142.6
"26719","77470","2021",100,56,44,284639.9,3823.68,82.93
"26720","77471","2021",10,8,2,200063,2519.9,91.4
"26721","77472","2021",10,10,0,175319,1751.2,99.2
"26722","77473","2021",15,15,0,246573.3,2239.467,110.8
"26723","77474","2021",15,14,1,252441.3,3063.667,90.2
"26724","77475","2021",92,73,19,225329.9,2949.902,81.76087
"26725","77476","2021",2,2,0,190000,2176.5,86
"26726","77477","2021",12,12,0,301872.5,2714.25,133
"26727","77478","2021",9,9,0,228577.8,2224.667,103
"26728","77479","2021",141,80,61,341983.7,4122.766,85.64539
"26729","77480","2021",19,17,2,204936.8,2374.526,95.84211
"26730","77481","2021",4,4,0,277225,2626.5,112.5
"26731","77482","2021",35,32,3,219241.3,2642.314,83.34286
"26732","77483","2021",42,37,5,242761.2,2931.69,85.19048
"26733","77484","2021",2,2,0,390000,3424,114
"26734","77485","2021",14,13,1,401666.1,3249.857,121.5714
"26735","77486","2021",13,13,0,250030.8,2751.308,100.6923
"26736","77487","2021",168,101,67,265457.9,2925.345,92.25
"26737","77489","2021",5,5,0,178066.6,1136.4,158.6
"26738","77490","2021",10,10,0,180250,1804.6,97.8
"26739","77492","2021",16,16,0,164812.5,1541.125,107.125
"26740","77493","2021",39,34,5,282659.2,3068.231,97.28205
"26741","77494","2021",49,44,5,247342,2418.755,107.5306
"26742","77495","2021",103,86,17,260303,3104.291,88.02913
"26743","77496","2021",3,3,0,294666.7,1853.667,183.3333
"26744","77498","2021",9,9,0,300311.1,2784.667,117.3333
"26745","77500","2021",6,6,0,276491.7,1874.833,150.5
"26746","77501","2021",16,16,0,262990.6,2444.5,110
"26747","77504","2021",26,25,1,193156.7,1941.077,108.5385
"26748","77505","2021",8,8,0,270075,3387.75,87.375
"26749","77506","2021",9,9,0,222833.3,1823,109.2222
"26750","77507","2021",11,11,0,155663.6,1657.455,112.3636
"26751","77508","2021",22,20,2,369468.6,3541.636,111.6364
